Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Round Number,Year,Time_diff
0 days 00:32:33.197000,19.4,24.3,1018.3,False,37.6,95,1.7,3,2018,0 days 00:00:59.977000
0 days 00:33:33.214000,19.3,23.9,1018.3,False,37.7,107,2.6,3,2018,0 days 00:01:00.017000
0 days 00:34:33.225000,19.2,23.7,1018.2,False,37.6,74,2.1,3,2018,0 days 00:01:00.011000
0 days 00:35:33.236000,19.1,24.0,1018.2,False,37.4,86,1.2,3,2018,0 days 00:01:00.011000
0 days 00:36:33.250000,19.3,23.7,1018.1,False,37.4,117,1.2,3,2018,0 days 00:01:00.014000
0 days 00:37:33.263000,19.3,24.1,1018.1,False,37.6,165,0.8,3,2018,0 days 00:01:00.013000
0 days 00:38:33.288000,19.3,23.8,1018.2,False,37.6,77,1.3,3,2018,0 days 00:01:00.025000
0 days 00:39:33.291000,19.3,23.5,1018.1,False,37.7,63,1.9,3,2018,0 days 00:01:00.003000
0 days 00:40:33.305000,19.2,24.4,1018.1,False,37.5,68,1.3,3,2018,0 days 00:01:00.014000
0 days 00:41:33.318000,19.5,24.6,1018.2,False,37.7,82,2.2,3,2018,0 days 00:01:00.013000
0 days 00:42:33.333000,19.5,24.0,1018.1,False,37.7,0,1.8,3,2018,0 days 00:01:00.015000
0 days 00:43:33.345000,19.5,23.6,1018.1,False,37.6,278,1.6,3,2018,0 days 00:01:00.012000
0 days 00:44:33.413000,19.4,24.3,1018.1,False,37.5,191,2.9,3,2018,0 days 00:01:00.068000
0 days 00:45:33.393000,19.4,23.8,1018.2,False,37.6,271,1.7,3,2018,0 days 00:00:59.980000
0 days 00:46:33.387000,19.6,24.1,1018.1,False,37.7,233,1.4,3,2018,0 days 00:00:59.994000
0 days 00:47:33.399000,19.6,23.9,1018.1,False,37.8,283,2.3,3,2018,0 days 00:01:00.012000
0 days 00:48:33.682000,19.9,22.9,1018.2,False,37.8,86,1.4,3,2018,0 days 00:01:00.283000
0 days 00:49:33.644000,19.8,23.5,1018.2,False,37.7,79,1.8,3,2018,0 days 00:00:59.962000
0 days 00:50:33.830000,19.8,22.9,1018.0,False,37.6,78,2.4,3,2018,0 days 00:01:00.186000
0 days 00:51:33.519000,19.5,23.0,1017.9,False,37.2,83,2.8,3,2018,0 days 00:00:59.689000
0 days 00:52:33.470000,19.4,23.5,1017.9,False,37.1,81,3.5,3,2018,0 days 00:00:59.951000
0 days 00:53:33.585000,19.6,23.3,1018.0,False,37.1,76,3.1,3,2018,0 days 00:01:00.115000
0 days 00:54:33.495000,19.6,23.2,1018.0,False,36.0,91,2.7,3,2018,0 days 00:00:59.910000
0 days 00:55:33.508000,19.7,23.5,1018.0,False,35.3,70,1.8,3,2018,0 days 00:01:00.013000
0 days 00:56:33.520000,19.9,23.1,1018.0,False,35.2,38,2.0,3,2018,0 days 00:01:00.012000
0 days 00:57:33.538000,19.9,23.3,1018.1,False,34.5,77,1.4,3,2018,0 days 00:01:00.018000
0 days 00:58:33.548000,20.0,23.3,1018.0,False,34.2,77,2.3,3,2018,0 days 00:01:00.010000
0 days 00:59:33.562000,20.0,22.8,1018.0,False,33.9,94,2.5,3,2018,0 days 00:01:00.014000
0 days 01:00:33.578000,19.7,22.7,1018.0,False,33.5,46,0.7,3,2018,0 days 00:01:00.016000
0 days 01:01:33.589000,19.7,23.4,1018.0,False,33.4,106,1.3,3,2018,0 days 00:01:00.011000
0 days 01:02:33.602000,19.6,23.3,1018.0,False,33.4,124,0.7,3,2018,0 days 00:01:00.013000
0 days 01:03:33.619000,19.6,23.2,1018.0,False,32.9,202,1.0,3,2018,0 days 00:01:00.017000
0 days 01:04:33.637000,19.5,23.5,1018.0,False,35.0,214,1.7,3,2018,0 days 00:01:00.018000
0 days 01:05:33.643000,19.4,24.1,1018.0,False,35.0,207,2.1,3,2018,0 days 00:01:00.006000
0 days 01:06:33.659000,19.1,24.0,1017.9,False,35.0,100,2.1,3,2018,0 days 00:01:00.016000
0 days 01:07:33.671000,19.0,24.6,1017.9,False,35.0,234,1.8,3,2018,0 days 00:01:00.012000
0 days 01:08:33.686000,19.0,24.2,1017.9,False,35.0,207,1.7,3,2018,0 days 00:01:00.015000
0 days 01:09:33.699000,18.8,24.9,1018.0,False,36.3,251,1.5,3,2018,0 days 00:01:00.013000
0 days 01:10:33.712000,18.9,25.3,1018.0,False,36.3,221,2.3,3,2018,0 days 00:01:00.013000
0 days 01:11:33.908000,19.0,24.9,1018.0,False,37.0,86,2.3,3,2018,0 days 00:01:00.196000
0 days 01:12:35.921000,19.2,24.8,1018.1,False,37.0,242,2.2,3,2018,0 days 00:01:02.013000
0 days 01:13:33.923000,19.2,24.1,1018.0,False,37.0,214,1.6,3,2018,0 days 00:00:58.002000
0 days 01:14:33.768000,19.2,24.9,1018.0,False,37.0,287,1.3,3,2018,0 days 00:00:59.845000
0 days 01:15:33.781000,19.1,24.7,1017.9,False,38.0,238,2.0,3,2018,0 days 00:01:00.013000
0 days 01:16:33.794000,19.1,24.9,1017.8,False,38.0,101,1.9,3,2018,0 days 00:01:00.013000
0 days 01:17:33.862000,19.2,24.9,1017.8,False,38.0,237,1.5,3,2018,0 days 00:01:00.068000
0 days 01:18:34.166000,19.2,24.9,1017.8,False,38.0,237,1.5,3,2018,0 days 00:01:00.304000
0 days 01:19:33.910000,19.3,26.2,1017.8,False,38.0,87,2.0,3,2018,0 days 00:00:59.744000
0 days 01:20:33.848000,19.4,25.6,1018.0,False,38.0,156,1.8,3,2018,0 days 00:00:59.938000
0 days 01:21:33.862000,19.4,25.3,1017.9,False,38.0,66,1.6,3,2018,0 days 00:01:00.014000
0 days 01:22:33.876000,19.6,24.9,1017.9,False,38.0,151,1.2,3,2018,0 days 00:01:00.014000
0 days 01:23:33.891000,19.6,24.8,1017.9,False,38.0,128,2.2,3,2018,0 days 00:01:00.015000
0 days 01:24:33.907000,19.4,25.1,1018.0,False,37.5,94,2.1,3,2018,0 days 00:01:00.016000
0 days 01:25:33.917000,19.5,25.2,1018.1,False,37.5,129,3.4,3,2018,0 days 00:01:00.010000
0 days 01:26:33.928000,19.3,25.5,1018.2,False,37.5,87,2.1,3,2018,0 days 00:01:00.011000
0 days 01:27:33.943000,19.5,25.2,1018.1,False,37.5,78,2.4,3,2018,0 days 00:01:00.015000
0 days 01:28:33.955000,19.6,25.1,1018.2,False,37.5,120,3.1,3,2018,0 days 00:01:00.012000
0 days 01:29:33.970000,19.4,25.1,1018.1,False,37.5,85,2.7,3,2018,0 days 00:01:00.015000
0 days 01:30:33.986000,19.3,25.1,1018.1,False,37.5,115,1.9,3,2018,0 days 00:01:00.016000
0 days 01:31:33.999000,19.2,25.5,1018.1,False,37.0,158,2.2,3,2018,0 days 00:01:00.013000
0 days 01:32:34.013000,19.2,25.5,1018.1,False,37.0,62,1.1,3,2018,0 days 00:01:00.014000
0 days 01:33:34.024000,19.3,26.1,1018.1,False,37.0,152,1.7,3,2018,0 days 00:01:00.011000
0 days 01:34:34.038000,19.6,25.7,1018.2,False,37.0,117,1.9,3,2018,0 days 00:01:00.014000
0 days 01:35:34.052000,19.7,25.4,1018.1,False,37.0,80,1.7,3,2018,0 days 00:01:00.014000
0 days 01:36:34.064000,19.8,24.9,1018.1,False,37.0,53,1.2,3,2018,0 days 00:01:00.012000
0 days 01:37:34.290000,19.9,24.9,1018.1,False,37.0,83,1.8,3,2018,0 days 00:01:00.226000
0 days 01:38:34.093000,19.9,25.2,1018.2,False,37.0,135,2.4,3,2018,0 days 00:00:59.803000
0 days 01:39:34.105000,19.7,25.1,1018.1,False,36.5,65,2.2,3,2018,0 days 00:01:00.012000
0 days 01:40:34.120000,19.6,24.9,1018.1,False,36.5,66,2.1,3,2018,0 days 00:01:00.015000
0 days 01:41:34.135000,19.4,25.6,1018.1,False,36.5,78,2.8,3,2018,0 days 00:01:00.015000
0 days 01:42:34.221000,19.6,25.2,1018.0,False,36.5,78,3.3,3,2018,0 days 00:01:00.086000
0 days 01:43:34.411000,19.5,25.5,1018.1,False,36.5,141,3.2,3,2018,0 days 00:01:00.190000
0 days 01:44:34.388000,19.4,26.1,1018.2,False,36.5,107,1.6,3,2018,0 days 00:00:59.977000
0 days 01:45:34.338000,19.6,25.6,1018.1,False,36.5,85,2.2,3,2018,0 days 00:00:59.950000
0 days 01:46:34.529000,19.6,25.6,1018.1,False,36.5,80,2.0,3,2018,0 days 00:01:00.191000
0 days 01:47:34.214000,19.6,25.6,1018.1,False,36.5,120,1.1,3,2018,0 days 00:00:59.685000
0 days 01:48:34.228000,19.4,25.8,1018.1,False,36.5,118,0.9,3,2018,0 days 00:01:00.014000
0 days 01:49:34.240000,19.2,27.0,1018.1,False,36.5,152,1.2,3,2018,0 days 00:01:00.012000
0 days 01:50:34.255000,19.1,26.8,1018.1,True,28.3,84,0.8,3,2018,0 days 00:01:00.015000
0 days 01:51:34.269000,19.1,26.8,1018.1,True,28.3,84,0.8,3,2018,0 days 00:01:00.014000
0 days 00:00:30.470000,17.2,46.1,1021.7,False,27.1,86,2.1,4,2018,-1 days +22:08:56.201000
0 days 00:01:30.488000,17.1,46.1,1021.5,False,27.2,9,2.1,4,2018,0 days 00:01:00.018000
0 days 00:02:30.498000,17.1,46.3,1021.5,False,27.3,97,2.2,4,2018,0 days 00:01:00.010000
0 days 00:03:30.512000,17.1,46.4,1021.8,False,27.5,80,2.5,4,2018,0 days 00:01:00.014000
0 days 00:04:30.527000,17.1,46.1,1021.9,False,27.7,268,3.0,4,2018,0 days 00:01:00.015000
0 days 00:05:30.540000,17.1,46.1,1021.6,False,27.9,97,2.2,4,2018,0 days 00:01:00.013000
0 days 00:06:30.601000,17.1,46.1,1021.6,False,27.9,97,2.2,4,2018,0 days 00:01:00.061000
0 days 00:07:30.567000,17.1,46.1,1021.6,False,27.9,64,3.4,4,2018,0 days 00:00:59.966000
0 days 00:08:30.580000,17.1,46.6,1021.8,False,27.7,92,3.0,4,2018,0 days 00:01:00.013000
0 days 00:09:30.595000,17.0,46.5,1021.7,False,28.0,71,2.8,4,2018,0 days 00:01:00.015000
0 days 00:10:30.611000,17.0,46.5,1021.5,False,28.0,62,3.2,4,2018,0 days 00:01:00.016000
0 days 00:11:30.622000,16.8,47.4,1021.6,False,27.8,89,2.5,4,2018,0 days 00:01:00.011000
0 days 00:12:30.636000,17.0,47.1,1021.8,False,27.8,10,3.3,4,2018,0 days 00:01:00.014000
0 days 00:13:30.649000,16.9,47.1,1021.7,False,27.7,275,1.9,4,2018,0 days 00:01:00.013000
0 days 00:14:30.662000,16.8,47.4,1021.5,False,27.5,58,2.2,4,2018,0 days 00:01:00.013000
0 days 00:15:30.674000,16.7,47.8,1021.6,False,27.5,46,1.9,4,2018,0 days 00:01:00.012000
0 days 00:16:30.688000,16.7,47.8,1021.6,False,27.5,46,1.9,4,2018,0 days 00:01:00.014000
0 days 00:17:30.702000,16.8,47.6,1021.8,False,27.7,84,3.2,4,2018,0 days 00:01:00.014000
0 days 00:18:30.717000,16.9,47.5,1021.8,False,27.5,87,2.3,4,2018,0 days 00:01:00.015000
0 days 00:19:30.730000,16.8,47.4,1021.7,False,27.2,6,1.6,4,2018,0 days 00:01:00.013000
0 days 00:20:30.743000,16.8,47.5,1021.7,False,27.2,225,1.7,4,2018,0 days 00:01:00.013000
0 days 00:21:30.908000,16.8,46.9,1021.5,False,27.2,31,3.6,4,2018,0 days 00:01:00.165000
0 days 00:22:30.776000,16.8,47.1,1021.6,False,27.1,69,2.9,4,2018,0 days 00:00:59.868000
0 days 00:23:30.817000,16.9,46.7,1021.8,False,26.9,68,2.7,4,2018,0 days 00:01:00.041000
0 days 00:24:30.796000,16.8,46.9,1021.5,False,26.9,335,3.0,4,2018,0 days 00:00:59.979000
0 days 00:25:30.812000,16.6,47.5,1021.8,False,26.8,286,1.7,4,2018,0 days 00:01:00.016000
0 days 00:26:30.826000,16.5,47.2,1021.5,False,26.7,228,2.2,4,2018,0 days 00:01:00.014000
0 days 00:27:30.838000,16.5,47.2,1021.5,False,26.7,228,2.2,4,2018,0 days 00:01:00.012000
0 days 00:28:30.852000,16.7,46.9,1021.6,False,26.7,49,2.8,4,2018,0 days 00:01:00.014000
0 days 00:29:30.866000,16.8,47.1,1021.7,False,26.5,74,2.0,4,2018,0 days 00:01:00.014000
0 days 00:30:30.880000,16.8,47.1,1021.7,False,26.5,74,2.0,4,2018,0 days 00:01:00.014000
0 days 00:31:30.892000,16.8,47.1,1021.8,False,26.4,80,2.2,4,2018,0 days 00:01:00.012000
0 days 00:32:30.906000,16.8,46.8,1021.7,False,26.3,314,2.5,4,2018,0 days 00:01:00.014000
0 days 00:33:30.921000,16.8,46.7,1021.7,False,26.2,79,1.9,4,2018,0 days 00:01:00.015000
0 days 00:34:30.934000,16.7,46.9,1021.7,False,26.1,53,3.2,4,2018,0 days 00:01:00.013000
0 days 00:35:31.024000,16.7,46.8,1021.8,False,26.0,22,2.2,4,2018,0 days 00:01:00.090000
0 days 00:36:30.960000,16.6,47.3,1021.9,False,26.0,71,1.1,4,2018,0 days 00:00:59.936000
0 days 00:37:30.973000,16.7,47.3,1022.2,False,25.8,230,2.4,4,2018,0 days 00:01:00.013000
0 days 00:38:30.989000,16.6,47.5,1021.8,False,25.7,27,2.0,4,2018,0 days 00:01:00.016000
0 days 00:39:31.001000,16.6,47.5,1021.8,False,25.7,27,2.0,4,2018,0 days 00:01:00.012000
0 days 00:40:31.016000,16.7,47.4,1021.7,False,25.7,76,2.8,4,2018,0 days 00:01:00.015000
0 days 00:41:31.030000,16.7,46.8,1021.9,False,25.7,137,3.9,4,2018,0 days 00:01:00.014000
0 days 00:42:31.043000,16.7,47.3,1021.6,False,25.6,62,2.1,4,2018,0 days 00:01:00.013000
0 days 00:43:31.056000,16.5,47.5,1021.8,False,25.5,45,3.5,4,2018,0 days 00:01:00.013000
0 days 00:44:31.070000,16.5,47.4,1021.8,False,25.4,279,2.8,4,2018,0 days 00:01:00.014000
0 days 00:45:31.084000,16.4,47.5,1021.9,False,25.4,62,2.0,4,2018,0 days 00:01:00.014000
0 days 00:46:31.097000,16.5,46.8,1021.8,False,25.3,38,2.4,4,2018,0 days 00:01:00.013000
0 days 00:47:31.112000,16.5,47.5,1021.9,False,25.3,71,1.6,4,2018,0 days 00:01:00.015000
0 days 00:48:31.137000,16.5,47.1,1022.0,False,25.3,25,2.7,4,2018,0 days 00:01:00.025000
0 days 00:49:31.138000,16.5,47.1,1022.0,False,25.1,274,2.9,4,2018,0 days 00:01:00.001000
0 days 00:50:31.175000,16.5,47.1,1022.0,False,25.1,274,2.9,4,2018,0 days 00:01:00.037000
0 days 00:51:31.166000,16.5,47.1,1022.0,False,25.1,326,1.4,4,2018,0 days 00:00:59.991000
0 days 00:52:31.183000,16.4,46.9,1022.1,False,25.1,96,2.0,4,2018,0 days 00:01:00.017000
0 days 00:53:31.191000,16.4,46.9,1021.9,False,25.0,49,2.1,4,2018,0 days 00:01:00.008000
0 days 00:54:31.207000,16.4,47.1,1022.2,False,25.0,100,2.0,4,2018,0 days 00:01:00.016000
0 days 00:55:31.219000,16.5,46.9,1021.9,False,25.0,90,3.1,4,2018,0 days 00:01:00.012000
0 days 00:56:31.233000,16.5,46.8,1022.0,False,24.9,69,2.8,4,2018,0 days 00:01:00.014000
0 days 00:57:31.247000,16.5,46.8,1022.0,False,24.9,69,2.8,4,2018,0 days 00:01:00.014000
0 days 00:58:31.261000,16.5,46.4,1022.0,False,24.9,11,2.0,4,2018,0 days 00:01:00.014000
0 days 00:59:31.275000,16.4,46.5,1021.8,False,24.9,305,1.6,4,2018,0 days 00:01:00.014000
0 days 01:00:31.288000,16.4,46.7,1022.0,False,24.9,112,1.0,4,2018,0 days 00:01:00.013000
0 days 01:01:31.301000,16.6,46.3,1022.2,False,24.7,28,2.4,4,2018,0 days 00:01:00.013000
0 days 01:02:31.315000,16.5,46.0,1022.0,False,24.7,342,1.9,4,2018,0 days 00:01:00.014000
0 days 01:03:31.477000,16.5,46.2,1022.0,False,24.7,356,1.7,4,2018,0 days 00:01:00.162000
0 days 01:04:31.342000,16.5,46.4,1022.0,False,24.7,44,2.1,4,2018,0 days 00:00:59.865000
0 days 01:05:31.356000,16.5,46.2,1022.0,False,24.6,50,2.7,4,2018,0 days 00:01:00.014000
0 days 01:06:31.372000,16.4,46.8,1022.3,False,24.5,68,2.4,4,2018,0 days 00:01:00.016000
0 days 01:07:31.382000,16.3,46.9,1021.9,False,24.3,231,1.2,4,2018,0 days 00:01:00.010000
0 days 01:08:31.403000,16.4,46.7,1022.1,False,24.4,112,2.0,4,2018,0 days 00:01:00.021000
0 days 01:09:31.409000,16.6,46.0,1021.8,False,24.4,298,2.2,4,2018,0 days 00:01:00.006000
0 days 01:10:31.423000,16.5,46.0,1022.1,False,24.4,255,2.1,4,2018,0 days 00:01:00.014000
0 days 01:11:31.438000,16.5,45.8,1022.1,False,24.3,65,2.9,4,2018,0 days 00:01:00.015000
0 days 01:12:31.456000,16.5,45.8,1022.1,False,24.3,65,2.9,4,2018,0 days 00:01:00.018000
0 days 01:13:31.465000,16.4,45.9,1022.1,False,24.3,64,2.2,4,2018,0 days 00:01:00.009000
0 days 01:14:31.478000,16.5,45.6,1022.2,False,24.2,335,1.6,4,2018,0 days 00:01:00.013000
0 days 01:15:31.490000,16.5,45.3,1021.9,False,24.1,50,2.9,4,2018,0 days 00:01:00.012000
0 days 01:16:31.507000,16.5,45.3,1021.9,False,24.1,50,2.9,4,2018,0 days 00:01:00.017000
0 days 01:17:31.521000,16.4,45.3,1022.1,False,23.9,113,2.6,4,2018,0 days 00:01:00.014000
0 days 01:18:31.539000,16.5,45.3,1022.1,False,23.9,225,2.4,4,2018,0 days 00:01:00.018000
0 days 01:19:31.559000,16.6,44.6,1022.0,False,23.9,215,2.5,4,2018,0 days 00:01:00.020000
0 days 01:20:31.560000,16.6,44.7,1021.9,False,23.8,295,1.5,4,2018,0 days 00:01:00.001000
0 days 01:21:31.574000,16.5,44.3,1022.0,False,24.1,331,2.3,4,2018,0 days 00:01:00.014000
0 days 01:22:31.591000,16.6,44.0,1022.1,False,23.9,17,2.0,4,2018,0 days 00:01:00.017000
0 days 01:23:31.603000,16.6,43.7,1022.1,False,23.9,354,2.5,4,2018,0 days 00:01:00.012000
0 days 01:24:31.615000,16.5,44.0,1022.1,False,23.7,28,2.4,4,2018,0 days 00:01:00.012000
0 days 01:25:31.631000,16.5,44.1,1022.0,False,23.7,37,2.4,4,2018,0 days 00:01:00.016000
0 days 01:26:31.641000,16.5,44.1,1022.0,False,23.7,37,2.4,4,2018,0 days 00:01:00.010000
0 days 01:27:31.653000,16.6,43.3,1022.1,False,23.4,263,2.5,4,2018,0 days 00:01:00.012000
0 days 01:28:31.666000,16.5,43.6,1022.2,False,23.7,86,1.4,4,2018,0 days 00:01:00.013000
0 days 01:29:31.680000,16.6,43.7,1022.1,False,23.7,95,2.0,4,2018,0 days 00:01:00.014000
0 days 01:30:31.749000,16.6,43.3,1022.2,False,23.7,55,3.4,4,2018,0 days 00:01:00.069000
0 days 01:31:31.773000,16.6,43.0,1022.1,False,23.5,227,1.2,4,2018,0 days 00:01:00.024000
0 days 01:32:31.965000,16.6,43.0,1022.1,False,23.5,227,1.2,4,2018,0 days 00:01:00.192000
0 days 01:33:31.746000,16.6,42.7,1022.0,False,23.6,313,1.6,4,2018,0 days 00:00:59.781000
0 days 01:34:31.851000,16.6,42.9,1022.1,False,23.6,12,1.5,4,2018,0 days 00:01:00.105000
0 days 01:35:31.763000,16.6,42.8,1022.2,False,23.6,272,1.4,4,2018,0 days 00:00:59.912000
0 days 01:36:31.775000,16.6,42.8,1022.2,False,23.6,272,1.4,4,2018,0 days 00:01:00.012000
0 days 01:37:31.791000,16.8,42.4,1022.1,False,23.6,49,2.2,4,2018,0 days 00:01:00.016000
0 days 01:38:31.806000,16.8,42.4,1022.1,False,23.6,49,2.2,4,2018,0 days 00:01:00.015000
0 days 01:39:31.819000,16.6,42.6,1022.0,False,23.6,233,1.2,4,2018,0 days 00:01:00.013000
0 days 01:40:31.832000,16.7,42.7,1022.1,False,23.6,102,1.9,4,2018,0 days 00:01:00.013000
0 days 01:41:31.845000,16.7,42.7,1022.1,False,23.6,45,2.4,4,2018,0 days 00:01:00.013000
0 days 01:42:31.859000,16.7,42.7,1022.0,False,23.6,79,1.8,4,2018,0 days 00:01:00.014000
0 days 01:43:31.870000,16.7,42.7,1022.0,False,23.6,79,1.8,4,2018,0 days 00:01:00.011000
0 days 01:44:31.887000,16.7,43.1,1021.9,False,23.7,165,2.5,4,2018,0 days 00:01:00.017000
0 days 01:45:31.900000,16.9,42.2,1022.1,False,23.9,82,1.0,4,2018,0 days 00:01:00.013000
0 days 01:46:32.079000,16.9,42.2,1022.1,False,23.9,82,1.0,4,2018,0 days 00:01:00.179000
0 days 01:47:31.928000,16.8,42.7,1022.1,False,23.9,68,2.1,4,2018,0 days 00:00:59.849000
0 days 01:48:31.941000,16.7,42.8,1022.1,False,23.7,34,1.8,4,2018,0 days 00:01:00.013000
0 days 01:49:31.953000,16.7,42.6,1022.3,False,23.7,43,1.3,4,2018,0 days 00:01:00.012000
0 days 01:50:31.969000,16.7,42.6,1022.3,False,23.7,43,1.3,4,2018,0 days 00:01:00.016000
0 days 01:51:32.265000,16.6,43.2,1022.1,False,23.7,51,2.6,4,2018,0 days 00:01:00.296000
0 days 01:52:32.040000,16.6,43.3,1022.1,False,23.6,150,1.8,4,2018,0 days 00:00:59.775000
0 days 01:53:32.009000,16.7,43.4,1022.3,False,23.7,7,1.6,4,2018,0 days 00:00:59.969000
0 days 00:00:33.475000,15.1,55.7,1001.8,False,35.0,84,1.1,5,2018,-1 days +22:07:01.466000
0 days 00:01:33.488000,15.4,55.1,1001.7,False,35.0,21,1.4,5,2018,0 days 00:01:00.013000
0 days 00:02:33.503000,15.3,54.4,1001.6,False,35.0,8,1.5,5,2018,0 days 00:01:00.015000
0 days 00:03:33.517000,15.1,54.6,1001.8,False,35.0,62,1.9,5,2018,0 days 00:01:00.014000
0 days 00:04:33.531000,15.1,54.4,1001.7,True,35.0,3,1.9,5,2018,0 days 00:01:00.014000
0 days 00:05:33.546000,15.1,54.9,1001.6,True,35.0,86,1.6,5,2018,0 days 00:01:00.015000
0 days 00:06:33.559000,14.9,54.2,1001.6,True,35.0,78,2.6,5,2018,0 days 00:01:00.013000
0 days 00:07:33.575000,15.2,54.1,1001.6,True,35.0,96,1.4,5,2018,0 days 00:01:00.016000
0 days 00:08:33.662000,15.3,54.1,1001.6,False,35.0,219,1.1,5,2018,0 days 00:01:00.087000
0 days 00:09:33.606000,15.5,54.3,1001.6,True,35.0,161,2.4,5,2018,0 days 00:00:59.944000
0 days 00:10:33.622000,15.9,53.3,1001.5,True,35.0,230,0.6,5,2018,0 days 00:01:00.016000
0 days 00:11:33.635000,16.0,52.9,1001.5,True,35.0,0,1.4,5,2018,0 days 00:01:00.013000
0 days 00:12:33.647000,16.2,52.6,1001.5,True,36.6,280,1.2,5,2018,0 days 00:01:00.012000
0 days 00:13:33.666000,16.3,51.0,1001.5,True,35.6,189,1.4,5,2018,0 days 00:01:00.019000
0 days 00:14:33.680000,16.0,52.0,1001.4,True,34.0,293,1.3,5,2018,0 days 00:01:00.014000
0 days 00:15:33.693000,15.9,52.0,1001.4,True,34.0,342,1.3,5,2018,0 days 00:01:00.013000
0 days 00:16:33.708000,16.0,52.7,1001.4,True,34.9,177,1.7,5,2018,0 days 00:01:00.015000
0 days 00:17:33.724000,16.0,52.6,1001.4,True,35.6,271,1.5,5,2018,0 days 00:01:00.016000
0 days 00:18:33.740000,16.1,52.4,1001.4,True,36.2,279,2.1,5,2018,0 days 00:01:00.016000
0 days 00:19:33.753000,16.4,51.8,1001.4,False,36.5,263,1.0,5,2018,0 days 00:01:00.013000
0 days 00:20:33.771000,16.7,51.5,1001.3,False,36.6,37,0.9,5,2018,0 days 00:01:00.018000
0 days 00:21:33.785000,16.4,50.3,1001.3,False,36.7,283,2.5,5,2018,0 days 00:01:00.014000
0 days 00:22:33.862000,16.3,50.9,1001.4,False,36.7,52,1.0,5,2018,0 days 00:01:00.077000
0 days 00:23:33.813000,16.5,51.0,1001.4,True,36.5,20,1.6,5,2018,0 days 00:00:59.951000
0 days 00:24:33.829000,16.3,51.4,1001.5,True,35.4,12,2.3,5,2018,0 days 00:01:00.016000
0 days 00:25:33.842000,16.2,51.0,1001.4,True,35.1,51,2.2,5,2018,0 days 00:01:00.013000
0 days 00:26:33.858000,16.2,51.4,1001.4,True,35.1,50,1.5,5,2018,0 days 00:01:00.016000
0 days 00:27:33.873000,16.4,52.4,1001.4,True,35.7,0,2.6,5,2018,0 days 00:01:00.015000
0 days 00:28:33.889000,16.6,50.7,1001.5,True,36.3,282,1.0,5,2018,0 days 00:01:00.016000
0 days 00:29:33.904000,16.5,50.2,1001.3,True,35.8,72,1.5,5,2018,0 days 00:01:00.015000
0 days 00:30:33.917000,16.4,51.8,1001.5,True,33.4,349,2.4,5,2018,0 days 00:01:00.013000
0 days 00:31:33.932000,16.4,51.8,1001.5,True,33.2,334,1.7,5,2018,0 days 00:01:00.015000
0 days 00:32:33.948000,16.2,51.6,1001.5,True,32.6,18,2.1,5,2018,0 days 00:01:00.016000
0 days 00:33:33.961000,16.1,51.2,1001.5,True,32.5,62,2.0,5,2018,0 days 00:01:00.013000
0 days 00:34:33.976000,16.0,53.0,1001.5,True,32.2,325,3.2,5,2018,0 days 00:01:00.015000
0 days 00:35:33.992000,16.0,51.9,1001.4,True,31.8,55,2.5,5,2018,0 days 00:01:00.016000
0 days 00:36:34.029000,15.8,52.8,1001.5,True,31.4,68,1.3,5,2018,0 days 00:01:00.037000
0 days 00:37:34.021000,15.9,52.8,1001.5,True,31.1,40,2.2,5,2018,0 days 00:00:59.992000
0 days 00:38:34.033000,15.8,53.5,1001.5,True,30.8,83,2.2,5,2018,0 days 00:01:00.012000
0 days 00:39:34.047000,15.8,53.8,1001.5,True,30.8,54,2.3,5,2018,0 days 00:01:00.014000
0 days 00:40:34.059000,15.9,53.3,1001.4,True,30.6,64,2.3,5,2018,0 days 00:01:00.012000
0 days 00:41:34.072000,15.8,53.4,1001.4,True,30.3,23,2.9,5,2018,0 days 00:01:00.013000
0 days 00:42:34.088000,15.7,52.8,1001.5,False,29.7,57,2.5,5,2018,0 days 00:01:00.016000
0 days 00:43:34.097000,15.7,53.3,1001.4,True,30.2,68,2.3,5,2018,0 days 00:01:00.009000
0 days 00:44:34.112000,15.7,53.2,1001.5,True,30.2,61,2.4,5,2018,0 days 00:01:00.015000
0 days 00:45:34.128000,15.7,53.3,1001.5,True,29.8,69,1.7,5,2018,0 days 00:01:00.016000
0 days 00:46:34.138000,15.8,53.5,1001.6,True,29.7,40,2.7,5,2018,0 days 00:01:00.010000
0 days 00:47:34.151000,15.8,53.2,1001.7,True,29.6,39,1.5,5,2018,0 days 00:01:00.013000
0 days 00:48:34.165000,15.8,54.1,1001.7,True,29.4,52,1.7,5,2018,0 days 00:01:00.014000
0 days 00:49:34.176000,15.8,53.7,1001.7,True,29.3,64,1.7,5,2018,0 days 00:01:00.011000
0 days 00:50:34.190000,15.9,53.3,1001.6,True,29.6,59,2.0,5,2018,0 days 00:01:00.014000
0 days 00:51:34.203000,15.7,53.3,1001.7,True,29.6,15,2.2,5,2018,0 days 00:01:00.013000
0 days 00:52:34.215000,15.7,53.3,1001.6,True,29.1,68,1.5,5,2018,0 days 00:01:00.012000
0 days 00:53:34.230000,15.6,53.8,1001.7,True,29.0,61,1.7,5,2018,0 days 00:01:00.015000
